user_id,product_id,event,ts
43,61,view,1744828750
43,137,view,1706972487
43,177,cart,1724404252
43,75,view,1722803715
43,99,view,1739760138
43,192,view,1732470469
43,129,view,1721385543
43,1,view,1722060009
43,117,view,1735160116
43,123,view,1701156061
43,40,view,1747647009
43,4,view,1746307251
43,62,cart,1728350103
43,61,purchase,1740929386
43,133,cart,1745830985
43,164,view,1713843865
43,18,cart,1728323999
43,180,purchase,1735637242
43,75,purchase,1707951561
43,4,view,1710273244
43,53,view,1703171639
43,69,view,1721237341
43,161,cart,1746986549
43,102,view,1727910989
43,80,view,1737034131
43,3,view,1731617732
43,71,view,1725731403
43,106,cart,1726061578
43,53,view,1703886737
43,16,view,1707060428
43,94,purchase,1746884301
43,10,view,1732323162
43,179,cart,1716114459
43,161,cart,1717258600
43,70,purchase,1736523159
43,63,view,1729683071
43,2,cart,1725137137
43,103,view,1702050798
43,163,view,1724269806
43,171,cart,1743778634
43,121,cart,1714215555
43,175,view,1735700996
43,129,view,1725134286
43,71,view,1731012107
43,49,view,1741364383
43,74,view,1722531047
43,135,cart,1737965930
43,146,view,1734720230
43,78,view,1716429246
43,115,view,1713434624
43,61,view,1741134957
43,123,cart,1748826581
43,55,view,1711056508
43,23,view,1719952653
43,110,view,1716767254
43,176,view,1700616380
44,2,view,1705198818
44,86,view,1733030885
44,154,cart,1710236649
44,38,view,1734949553
44,192,cart,1739476136
44,194,view,1722209377
44,92,view,1746861542
44,23,cart,1742153149
44,25,view,1733299459
44,99,cart,1746758672
44,164,cart,1725972604
44,167,view,1726417805
44,19,view,1731984234
44,147,view,1702773087
44,194,view,1728212045
44,88,view,1749520882
44,46,purchase,1746691186
44,19,view,1716086022
44,113,purchase,1702505568
44,159,view,1702285830
44,128,cart,1733692772
44,128,cart,1703920742
44,120,view,1724051308
44,149,view,1722757858
44,8,view,1731341039
44,63,cart,1734167281
44,40,view,1727872084
44,21,view,1707702550
44,156,view,1749316854
44,176,view,1713939555
44,174,view,1743639968
44,39,cart,1718576297
44,172,view,1722371110
44,193,view,1702179610
44,64,purchase,1710228893
44,17,view,1722610984
44,12,view,1735915819
44,52,view,1730358430
44,156,cart,1735139074
44,9,view,1708889239
44,125,view,1717255924
44,125,view,1720049359
44,121,view,1718959391
44,188,view,1729297265
44,121,cart,1718021245
44,156,view,1739055342
44,190,purchase,1746411911
44,3,cart,1715486952
44,75,purchase,1710277716
44,158,view,1708064947
44,140,cart,1737726860
44,57,view,1716449304
44,54,cart,1727998809
44,13,view,1707556276
44,58,view,1732652826
44,103,view,1729280153
44,189,view,1735035389
44,110,purchase,1717680214
44,32,cart,1713743025
44,159,view,1743690112
44,19,view,1737332714
44,8,view,1746541251
44,140,view,1726333941
44,97,view,1704554708
44,65,purchase,1711105376
44,132,view,1745780245
44,144,view,1749995500
44,91,purchase,1708513735
44,39,view,1747129983
44,89,cart,1736532715
44,156,view,1739576058
44,43,view,1746641700
44,159,view,1720944667
44,73,view,1729531473
44,161,cart,1715129731
44,166,view,1726289526
44,72,view,1734444911
44,61,purchase,1720965144
44,41,view,1747471553
44,126,view,1725107252
45,186,view,1738756095
45,152,view,1705540918
45,126,view,1710698032
45,11,view,1749289598
45,105,view,1708025391
45,12,view,1719148396
45,13,cart,1710432849
45,54,view,1721095056
45,10,view,1713132889
45,139,cart,1743987007
45,19,view,1727417313
45,60,view,1704702541
45,27,view,1707076170
45,174,purchase,1731553419
45,179,purchase,1715667429
45,170,cart,1727651907
45,165,view,1708314836
45,173,view,1709815372
45,84,cart,1725550392
45,193,view,1721080213
45,197,cart,1744090948
45,34,cart,1735577840
45,158,view,1747501865
45,94,purchase,1717285056
45,95,view,1715499460
45,119,view,1732491338
45,98,view,1705132668
45,15,view,1747050907
45,57,view,1748222977
45,82,view,1742514467
45,50,view,1708303768
45,169,view,1702990518
45,157,view,1715339149
45,40,view,1741641124
45,83,view,1712699966
45,169,purchase,1708313422
45,151,view,1738047257
45,34,view,1720297886
45,2,cart,1713934073
45,166,cart,1735163063
45,36,view,1712125662
45,173,view,1739197364
45,45,view,1721880706
45,8,view,1747919786
45,101,view,1742390239
45,2,view,1726087737
45,101,view,1743825431
45,74,cart,1748010141
45,59,view,1715489323
45,25,cart,1704320702
45,167,view,1733275704
45,81,cart,1709101374
45,89,cart,1714362571
45,131,view,1703234417
45,112,view,1731583517
45,8,cart,1749628051
45,93,cart,1716354431
45,17,view,1701424599
45,180,purchase,1705332216
45,138,view,1716671445
45,67,cart,1735729832
45,53,view,1733876640
45,91,view,1708749614
45,1,view,1738198932
45,38,cart,1708930421
45,117,view,1729921292
45,32,purchase,1705196810
45,92,view,1743221954
45,1,cart,1700763085
45,77,cart,1743254502
45,8,purchase,1741337041
45,140,view,1744128711
45,154,cart,1717246950
45,63,view,1743585907
45,145,cart,1700084525
45,94,view,1722958524
45,76,cart,1714685474
45,164,view,1743415611
45,129,view,1728621750
45,132,view,1734971132
46,53,view,1744200082
46,67,view,1711179108
46,37,view,1707617746
46,71,view,1731331959
46,40,view,1730309736
46,119,view,1713901872
46,60,cart,1747446740
46,118,cart,1737869430
46,162,view,1738683674
46,169,cart,1739191648
46,152,view,1718188990
46,197,view,1738667173
46,16,purchase,1710496413
46,64,view,1710837100
46,10,purchase,1749168795
46,172,cart,1747147506
46,141,view,1746000106
46,196,view,1748365783
46,62,view,1715087362
46,129,cart,1744107586
46,80,view,1709518964
46,196,view,1730840473
46,75,cart,1724823369
46,137,view,1729242264
46,194,view,1700477773
46,168,view,1744248458
46,6,cart,1719698656
46,97,cart,1731278387
46,53,cart,1737811125
46,76,cart,1724308087
46,150,view,1718421898
46,148,view,1712408918
46,70,view,1747340607
46,1,view,1749553814
46,113,view,1713903272
46,32,purchase,1706453642
46,145,view,1706662779
46,133,view,1737512554
46,39,view,1747875124
46,44,view,1711683600
46,7,purchase,1712425745
46,20,cart,1724583271
46,60,view,1715714488
46,71,view,1730057917
46,55,view,1732143520
46,31,view,1745173820
46,185,view,1737471304
46,46,cart,1700460530
46,125,view,1721962366
46,137,cart,1704025730
46,76,view,1735889546
46,58,view,1711063289
46,95,view,1740605569
46,152,view,1734283597
46,120,view,1722300645
46,41,view,1742912077
46,39,view,1720125287
46,54,view,1717480527
46,69,view,1726495714
46,120,view,1704969954
46,137,view,1746646506
46,126,view,1748376039
46,155,view,1730587440
46,28,view,1739329327
46,152,view,1704515077
46,49,view,1739058093
46,135,view,1735713906
46,138,view,1737507890
46,180,view,1720508949
46,180,purchase,1734218079
46,146,view,1709051051
46,25,view,1732379161
46,180,view,1734875559
46,69,cart,1738634818
46,150,cart,1732757688
46,22,cart,1716269225
46,145,view,1744154384
46,1,view,1720762793
46,63,view,1734585891
46,47,view,1704319969
47,5,view,1749505237
47,107,view,1720213654
47,91,cart,1745278039
47,6,view,1705780073
47,173,view,1700240916
47,135,view,1738478874
47,66,view,1729167991
47,178,cart,1718800759
47,122,purchase,1748359071
47,85,view,1737684883
47,20,view,1721527572
47,67,view,1715380527
47,75,view,1727967190
47,20,view,1729573987
47,8,view,1749630414
47,147,view,1710316276
47,55,view,1726703987
47,163,view,1740728748
47,10,view,1731602821
47,93,view,1738729113
47,179,purchase,1700128058
47,102,cart,1748752524
47,110,cart,1726730307
47,147,view,1720480866
47,81,view,1710374187
47,1,view,1700091472
47,155,view,1718664806
47,171,cart,1703418576
47,175,view,1749115826
47,123,cart,1730828310
47,192,view,1749689501
47,80,cart,1721981731
47,92,view,1732507333
47,135,view,1745066782
47,19,view,1732796101
47,118,view,1718832467
47,129,view,1740384938
47,83,view,1716316956
47,82,purchase,1714576678
47,77,cart,1702756303
47,166,cart,1729219613
47,159,view,1738531762
47,48,view,1721847909
47,138,view,1749413491
47,198,view,1738303167
47,150,view,1705681511
47,131,view,1703090023
47,121,cart,1719181204
47,197,view,1701885053
47,73,view,1748339155
47,81,purchase,1723646679
47,65,view,1734051109
47,194,view,1708078861
47,126,cart,1747200684
47,136,cart,1714204870
47,154,purchase,1735698253
47,77,view,1741294550
47,42,view,1738423766
47,51,cart,1738861547
47,36,view,1715696449
47,187,view,1717129049
47,186,view,1713948451
47,107,view,1734431577
47,147,purchase,1716284552
47,157,view,1705827740
47,54,cart,1722422186
47,84,cart,1714166685
47,130,cart,1718749575
47,104,view,1738422411
47,31,view,1728383226
47,59,cart,1722337691
47,195,view,1729725407
47,58,view,1716802228
47,5,purchase,1713880395
47,131,purchase,1710893011
47,88,cart,1700762328
47,180,view,1733328297
47,35,view,1738811214
47,98,purchase,1740651395
47,170,view,1715450686
48,153,view,1743281563
48,40,view,1713550297
48,72,view,1713775608
48,116,view,1747709533
48,86,view,1711374689
48,151,view,1737537998
48,92,view,1730979171
48,119,cart,1731204829
48,12,view,1738855826
48,69,view,1715244188
48,107,cart,1708086178
48,152,view,1717642738
48,142,view,1713861035
48,126,view,1719802723
48,107,view,1727954134
48,11,view,1736821418
48,74,view,1703545648
48,23,cart,1717419881
48,186,view,1746830777
48,91,view,1709531403
48,1,view,1733909425
48,91,cart,1736732627
48,107,view,1704581172
48,36,view,1721149546
48,2,view,1742782994
48,2,view,1748242322
48,158,view,1743008634
48,162,view,1735029655
48,35,view,1748596903
48,3,view,1742427851
48,59,view,1733668539
48,197,view,1725120963
48,181,view,1741254969
48,186,view,1738634222
48,154,view,1731651499
48,26,cart,1741344966
48,86,cart,1700194102
48,66,cart,1746167891
48,45,cart,1708183411
48,196,view,1720008305
48,183,view,1713408892
48,167,view,1725688830
48,53,purchase,1746556626
48,200,cart,1725833733
48,173,cart,1743652981
48,153,cart,1746555855
48,88,purchase,1710831709
48,177,view,1710284799
48,38,cart,1712700872
48,192,cart,1702148808
48,119,cart,1748301855
48,84,cart,1732229382
48,95,view,1731588775
48,103,cart,1701814285
48,54,cart,1732552382
48,190,view,1706876371
48,66,view,1719707566
48,153,view,1711201795
48,72,view,1722873786
48,160,view,1721241833
48,103,view,1725983432
48,126,view,1717877834
48,158,view,1704752232
48,123,view,1712172180
48,12,view,1740803759
48,114,view,1723914014
48,177,view,1729474246
48,117,view,1743312913
48,34,view,1704428923
48,94,cart,1742097173
48,105,cart,1707781045
48,182,view,1731726979
48,82,view,1743305844
48,82,view,1712220002
48,35,purchase,1736793414
48,90,cart,1746651562
48,73,view,1736201402
48,29,view,1705790464
48,198,view,1703106329
48,33,purchase,1715442826
49,87,view,1724119958
49,141,cart,1732521957
49,19,view,1713846695
49,178,cart,1721105334
49,152,view,1742387225
49,55,view,1705773832
49,129,purchase,1704983683
49,148,view,1708906410
49,16,cart,1701285348
49,163,view,1700229133
49,48,view,1700038807
49,84,view,1728472908
49,185,view,1737659834
49,49,view,1726593071
49,79,view,1738606342
49,152,view,1707799402
49,13,purchase,1738481934
49,104,view,1732398050
49,85,cart,1705622297
49,21,view,1730153254
49,174,purchase,1721954006
49,53,view,1722581018
49,192,view,1715559557
49,57,view,1731575246
49,13,view,1742026917
49,174,view,1711401036
49,96,view,1721570684
49,50,cart,1742947994
49,73,view,1744224393
49,81,view,1745669794
49,3,view,1702153158
49,23,view,1729884838
49,17,view,1746704163
49,141,cart,1716923018
49,28,view,1743284960
49,114,view,1703887851
49,97,purchase,1713063859
49,200,view,1706280314
49,155,view,1707111595
49,64,view,1734445799
49,106,view,1744696264
49,129,view,1732338655
49,198,view,1733428310
49,144,view,1707365812
49,28,cart,1748220025
49,139,purchase,1747007925
49,58,cart,1735533186
49,29,view,1725505434
49,73,cart,1701541914
49,99,view,1729337498
49,148,view,1724276504
49,143,purchase,1715670766
49,46,view,1743698694
49,157,view,1735608327
49,99,view,1705649462
49,113,view,1748070381
49,139,view,1731852980
49,15,cart,1716110988
49,63,view,1719047813
49,22,view,1704314937
49,175,cart,1749645551
49,80,view,1731097096
49,84,view,1707513703
49,129,cart,1702831829
49,101,view,1722682537
49,14,purchase,1738424371
49,174,cart,1744760255
49,140,view,1740247582
49,104,view,1740626681
49,47,purchase,1741305546
49,140,view,1726225904
49,168,view,1719010720
49,45,view,1737801773
49,148,cart,1704483572
49,45,view,1716690855
49,105,purchase,1728819265
49,14,view,1747830573
49,162,view,1715721845
49,91,purchase,1736239844
49,81,view,1727393061
50,138,cart,1739161232
50,139,view,1742905316
50,187,view,1742957216
50,115,view,1705223528
50,190,cart,1712560430
50,78,view,1744431358
50,178,view,1701457034
50,145,view,1745736598
50,41,view,1725262434
50,165,view,1702977620
50,200,cart,1742582953
50,167,cart,1741161386
50,177,view,1705741467
50,87,view,1726983516
50,173,purchase,1737992765
50,153,cart,1722503858
50,182,view,1746310053
50,115,view,1717089739
50,181,cart,1749319844
50,128,view,1700810333
50,67,view,1705037966
50,72,view,1724589382
50,114,view,1741260585
50,1,view,1706822373
50,60,view,1705784191
50,40,view,1735757543
50,65,view,1720637160
50,35,cart,1733199580
50,14,cart,1726590892
50,97,cart,1729201913
50,124,view,1749624074
50,120,purchase,1708878488
50,101,cart,1702722140
50,129,view,1709386534
50,16,cart,1749581394
50,37,view,1749604868
50,20,cart,1709121552
50,166,view,1712246000
50,151,view,1726084709
50,37,view,1720938100
50,191,cart,1707426743
50,157,view,1739174103
50,190,purchase,1741934068
50,191,view,1705909721
50,79,view,1717514457
50,158,view,1713400330
50,11,view,1721357462
50,76,view,1749277980
50,48,purchase,1717092448
50,85,cart,1707091734
50,45,view,1706367464
50,21,view,1749175122
50,156,cart,1747517540
50,103,cart,1741624772
50,48,view,1723898166
50,146,cart,1717762108
50,105,view,1732729220
50,119,view,1749194483
50,103,view,1703523117
50,122,cart,1723492460
50,104,view,1741986190
50,12,view,1702362890
50,177,view,1710827727
50,191,view,1714399079
50,172,view,1712229679
50,111,view,1738886189
50,19,view,1712470132
50,172,cart,1720625136
50,170,view,1719984877
50,175,view,1731326656
50,162,view,1741100140
50,27,view,1731443693
50,157,view,1722190898
50,151,view,1726756071
50,118,view,1717044556
50,170,cart,1706629213
50,2,view,1700244970
50,63,view,1702706806
50,143,view,1709882219
50,22,cart,1746534346
51,175,view,1713581423
51,149,view,1745514319
51,67,purchase,1731772319
51,170,view,1749970642
51,76,cart,1725221360
51,164,cart,1712755343
51,199,view,1747195608
51,50,view,1715093917
51,112,view,1701307157
51,119,view,1748179695
51,157,cart,1739409586
51,115,cart,1724396328
51,91,purchase,1727116246
51,185,cart,1709009339
51,119,view,1735185621
51,188,view,1725750643
51,179,view,1726731949
51,80,view,1709952507
51,152,purchase,1727033044
51,36,view,1748136131
51,87,view,1729618234
51,81,view,1726085052
51,188,view,1738163218
51,200,view,1700089776
51,74,cart,1702903888
51,46,view,1709859522
51,155,view,1727170674
51,99,view,1749400221
51,155,cart,1733683658
51,171,view,1710552011
51,146,view,1704277402
51,148,view,1701310471
51,183,view,1708337008
51,110,view,1701864195
51,103,view,1706131114
51,38,purchase,1739792705
51,149,view,1726260314
51,99,cart,1742208637
51,8,view,1747467695
51,56,view,1700205969
51,135,view,1734907241
51,17,view,1748588121
51,24,cart,1704331083
51,39,view,1741918706
51,134,view,1706264299
51,170,view,1748040684
51,164,cart,1723429814
51,120,view,1723800269
51,132,cart,1748837584
51,14,view,1710654326
51,153,view,1733706790
51,19,purchase,1726088107
51,175,view,1710080246
51,86,cart,1743625050
51,177,cart,1722512215
51,97,view,1707686334
51,66,view,1706705479
51,68,view,1746967052
51,8,purchase,1744109824
51,75,purchase,1737127980
51,118,view,1713616092
51,27,view,1731098504
51,196,view,1745382777
51,78,view,1745906525
51,131,cart,1726424249
51,198,view,1735118017
51,70,view,1745616790
51,191,view,1743166345
51,115,cart,1721183031
51,86,view,1700963232
51,179,view,1724880995
51,83,purchase,1715752543
51,8,view,1718616181
51,21,view,1747856120
51,177,view,1723949013
51,91,view,1730757192
51,20,view,1736516045
51,134,view,1746696187
51,58,purchase,1705273536
51,166,purchase,1742430969
52,163,view,1747585544
52,35,view,1745931309
52,117,view,1703467478
52,190,view,1739411861
52,69,cart,1735623565
52,139,view,1710457757
52,62,view,1713972542
52,86,view,1723293638
52,86,cart,1704097662
52,144,view,1741388434
52,84,view,1728040095
52,17,purchase,1702980778
52,77,view,1744910068
52,64,view,1734181672
52,173,cart,1748309014
52,57,view,1703961926
52,65,view,1737637404
52,119,purchase,1744922177
52,19,view,1708202211
52,27,cart,1719212749
52,119,cart,1748783151
52,119,view,1706315727
52,169,view,1703653403
52,141,view,1746214958
52,127,view,1705139423
52,163,cart,1722215292
52,3,view,1740641858
52,65,view,1733452079
52,52,cart,1703263113
52,197,view,1737987874
52,27,cart,1717429307
52,36,cart,1720229184
52,77,view,1725227253
52,163,view,1743371419
52,137,view,1706759950
52,1,view,1743644397
52,106,view,1706655478
52,70,view,1717911656
52,33,cart,1740646720
52,56,view,1738338070
52,111,view,1723256975
52,49,purchase,1724281764
52,4,cart,1707869629
52,189,view,1731850336
52,136,cart,1718881975
52,8,view,1737090943
52,33,view,1704278833
52,41,view,1724020108
52,78,view,1744250473
52,67,cart,1727554079
52,50,view,1733264089
52,82,view,1707756872
52,154,view,1745456783
52,158,view,1717827050
52,186,view,1714493121
52,148,cart,1705766733
52,23,view,1706686192
52,93,view,1741874329
52,124,view,1735286420
52,102,view,1744122500
52,168,view,1733624162
52,65,cart,1716795255
52,82,view,1727093850
52,113,view,1715921924
52,66,cart,1700284701
52,8,purchase,1715773239
52,142,cart,1735898481
52,124,view,1743855785
52,165,view,1730376006
52,83,view,1746615510
52,188,view,1735452391
52,34,view,1741978451
52,3,view,1708007618
52,170,view,1720581745
52,200,view,1709139997
52,157,view,1737579449
52,80,purchase,1741270651
52,146,cart,1727641684
52,27,view,1726100321
52,124,view,1727114441
53,135,view,1732377981
53,72,view,1746999952
53,93,cart,1728980240
53,34,cart,1745770190
53,127,view,1730864393
53,75,view,1746198518
53,160,purchase,1720032952
53,189,cart,1738388013
53,43,view,1747739406
53,55,view,1728129620
53,129,view,1733587729
53,197,purchase,1701816064
53,2,view,1731896405
53,88,cart,1746367173
53,151,view,1739346792
53,24,view,1724798472
53,145,cart,1707770850
53,132,cart,1744745156
53,81,cart,1745074296
53,193,view,1725654515
53,166,cart,1742698826
53,148,view,1701341226
53,50,cart,1742973032
53,176,view,1703541640
53,2,view,1723770194
53,182,view,1718994919
53,65,cart,1731390653
53,42,view,1713272483
53,117,purchase,1711746446
53,163,view,1709030793
53,5,cart,1700125151
53,63,purchase,1704539116
53,55,view,1712261690
53,184,cart,1740783763
53,50,view,1738275050
53,69,purchase,1713857049
53,1,view,1700974325
53,94,view,1706931029
53,123,cart,1741737709
53,89,view,1704371165
53,62,view,1746818930
53,139,view,1742330548
53,143,cart,1747803409
53,199,view,1734023149
53,153,view,1719317957
53,66,view,1745942524
53,115,purchase,1739620885
53,191,view,1731679424
53,164,view,1738495398
53,195,cart,1704476513
53,82,view,1728040431
53,193,view,1738705843
53,71,cart,1734732379
53,184,view,1742179164
53,152,cart,1704026623
53,106,view,1741989334
53,68,view,1704188059
53,79,view,1705571973
53,35,cart,1708329840
53,61,view,1700316490
53,71,view,1732051150
53,181,view,1729810898
53,14,cart,1729867268
53,7,view,1729515198
53,70,view,1743288042
53,129,view,1709081402
53,17,view,1720992391
53,119,view,1739617438
53,81,cart,1716169908
53,114,view,1703551016
53,38,purchase,1730690757
53,174,view,1715018843
53,115,view,1717770908
53,83,view,1723124683
53,153,view,1737224854
53,178,purchase,1729928074
53,122,view,1726280402
53,74,view,1708697490
53,104,view,1727623247
53,199,view,1730977220
54,146,cart,1723597292
54,23,cart,1718861695
54,39,view,1710477030
54,14,view,1741715768
54,136,purchase,1738136070
54,134,view,1737757012
54,151,cart,1706303527
54,65,view,1700155326
54,84,view,1735087245
54,69,view,1732739240
54,125,cart,1738849211
54,11,view,1714373591
54,3,view,1721840365
54,145,view,1746698739
54,140,cart,1746805832
54,151,purchase,1709291447
54,143,view,1744897957
54,86,cart,1740415391
54,43,view,1710720607
54,59,view,1742558256
54,170,view,1727579743
54,119,view,1748393125
54,5,purchase,1722182783
54,7,view,1745205235
54,154,view,1745333217
54,89,view,1726894770
54,61,view,1730859279
54,83,view,1743804785
54,2,view,1730473232
54,112,view,1720207018
54,2,purchase,1718381877
54,125,view,1719860179
54,129,cart,1749165888
54,96,view,1733554386
54,2,cart,1706386836
54,199,cart,1745306592
54,161,view,1739062806
54,17,view,1718003806
54,28,view,1717026159
54,107,view,1745385803
54,180,view,1715868290
54,64,view,1746236026
54,198,view,1707122809
54,89,view,1740878020
54,145,purchase,1700972025
54,145,view,1748299237
54,54,view,1700545327
54,27,view,1700874538
54,146,view,1742490243
54,135,view,1728463862
54,4,view,1709225219
54,102,cart,1738819580
54,62,cart,1732520832
54,189,view,1742522630
54,185,view,1702470571
54,26,view,1727280453
54,181,cart,1740954142
54,128,view,1733346014
54,166,cart,1742879235
54,118,view,1737146797
54,46,view,1738295673
54,16,view,1703960210
54,74,view,1720934228
54,166,view,1735249756
54,165,view,1727433834
54,97,view,1717635547
54,38,cart,1747716646
54,128,purchase,1723218095
54,26,view,1723101024
54,66,view,1706780579
54,71,view,1716368092
54,146,view,1714782559
54,189,view,1738476589
54,149,view,1711081051
54,74,view,1717487766
54,152,view,1730466789
54,11,view,1713987800
54,196,cart,1741356603
54,52,view,1719273135
54,91,purchase,1713567538
55,138,view,1739926087
55,191,purchase,1745377676
55,12,view,1728113548
55,24,view,1711442320
55,130,view,1713710919
55,136,view,1745582150
55,100,view,1741322908
55,54,view,1738052208
55,168,view,1728674418
55,20,cart,1710555542
55,17,view,1743759917
55,94,view,1735580463
55,189,view,1731904149
55,88,view,1745195727
55,174,view,1734340259
55,127,purchase,1723587918
55,188,cart,1729963842
55,175,view,1726160801
55,193,view,1708240192
55,152,view,1747865657
55,52,view,1726974831
55,133,view,1706138085
55,44,view,1708908915
55,75,view,1721802587
55,157,cart,1700443199
55,132,cart,1708986037
55,174,view,1718156771
55,170,cart,1704161504
55,186,view,1708714543
55,84,view,1703282777
55,25,view,1734614714
55,42,view,1734978939
55,136,cart,1733564676
55,142,cart,1746873888
55,75,cart,1703596087
55,56,view,1726382841
55,125,view,1720622382
55,89,cart,1701019628
55,59,purchase,1706237063
55,49,view,1720360771
55,94,purchase,1700155117
55,30,view,1749670491
55,37,purchase,1702345537
55,61,view,1720141394
55,58,cart,1701566614
55,137,view,1747518027
55,110,view,1729635749
55,59,view,1716490944
55,180,view,1724396947
55,142,view,1749432642
55,186,purchase,1717248304
55,150,view,1705100046
55,143,purchase,1725463143
55,88,cart,1705376429
55,133,view,1723606893
55,71,view,1701487028
55,17,view,1724927273
55,112,view,1739932676
55,163,view,1740738719
55,145,view,1740411858
55,69,view,1729308828
55,169,view,1717301297
55,159,cart,1724522597
55,63,view,1711044102
55,10,cart,1718443440
55,161,view,1703520275
55,146,view,1742941084
55,2,cart,1745681051
55,48,view,1700953860
55,39,view,1732165415
55,43,view,1717196593
55,47,view,1705101201
55,58,view,1718390401
55,57,view,1710069344
55,125,purchase,1705935438
55,22,view,1721949321
55,58,view,1728036320
55,29,view,1736347234
55,186,view,1734726345
55,61,view,1728682096
56,162,purchase,1726784514
56,64,cart,1723425274
56,35,cart,1711884929
56,109,cart,1732082254
56,170,view,1721901595
56,134,view,1747401829
56,153,view,1726621087
56,95,view,1713491982
56,68,view,1702654780
56,147,view,1746539386
56,152,cart,1735788357
56,130,view,1725957735
56,25,cart,1708034348
56,145,view,1721519668
56,165,view,1739651368
56,5,view,1711357196
56,169,view,1747889851
56,48,cart,1709968090
56,85,view,1717433070
56,19,view,1746414746
56,104,view,1712504146
56,80,view,1742090690
56,95,view,1701695670
56,33,cart,1712922315
56,134,cart,1730865113
56,130,view,1702251699
56,116,purchase,1726722068
56,193,purchase,1705037471
56,183,view,1716792446
56,137,view,1744355250
56,145,view,1746438461
56,77,view,1723557015
56,146,view,1705227528
56,154,view,1739711871
56,18,view,1717603759
56,149,view,1717134766
56,176,view,1711479510
56,144,view,1707905479
56,57,view,1700864426
56,42,purchase,1721618716
56,104,view,1707807921
56,79,view,1723665707
56,178,purchase,1731307091
56,14,view,1748591789
56,112,view,1717062940
56,176,view,1738826744
56,186,view,1725726301
56,178,cart,1712848216
56,59,cart,1736461797
56,144,view,1743512294
56,65,cart,1725734741
56,98,purchase,1743802861
56,154,view,1747337289
56,166,view,1732276191
56,192,view,1731765763
56,79,view,1715816940
56,62,view,1728282253
56,185,view,1736655306
56,142,cart,1716115054
56,74,cart,1708946777
56,166,view,1722126122
56,19,cart,1737914336
56,110,view,1732943039
56,75,cart,1702234784
56,171,cart,1720907691
56,109,cart,1719757350
56,102,view,1738259859
56,171,cart,1706383571
56,125,view,1702206884
56,11,cart,1749323695
56,150,view,1725235320
56,185,purchase,1721872845
56,32,view,1723783236
56,62,cart,1718788758
56,26,view,1749178732
56,107,cart,1711151090
56,95,view,1733044798
56,108,view,1742158096
56,105,cart,1741212759
56,134,view,1706866225
57,177,view,1741590984
57,170,view,1733499064
57,122,view,1742811229
57,141,view,1706552633
57,151,view,1710028922
57,123,view,1730134951
57,111,view,1747856215
57,126,cart,1703340161
57,127,purchase,1722938358
57,85,view,1746786343
57,58,view,1736333897
57,91,view,1715681177
57,142,view,1730284206
57,74,view,1719773921
57,186,view,1709182223
57,142,cart,1732054744
57,131,cart,1716279668
57,64,view,1720104281
57,164,view,1744158771
57,36,purchase,1740460458
57,87,view,1713338255
57,59,view,1711039815
57,96,view,1700294059
57,115,cart,1735433005
57,21,view,1713428257
57,106,view,1730878893
57,43,view,1730738997
57,57,purchase,1717809058
57,67,view,1728121380
57,44,view,1703757782
57,100,view,1727618254
57,114,view,1734264196
57,87,cart,1743405653
57,8,view,1741524135
57,55,view,1712963408
57,30,cart,1707346029
57,28,view,1729643312
57,70,view,1707438498
57,200,view,1710277081
57,168,cart,1718196467
57,127,view,1722849567
57,190,view,1723922897
57,133,cart,1720664528
57,124,view,1730970867
57,165,view,1735195361
57,75,view,1728128416
57,5,cart,1736824011
57,179,view,1730090840
57,199,view,1747377495
57,41,view,1739096956
57,167,view,1744527263
57,50,cart,1701392475
57,144,view,1710357924
57,2,view,1742663870
57,111,view,1701112209
57,139,view,1715982066
57,101,cart,1704623062
57,41,view,1706114693
57,81,view,1749095310
57,57,view,1713811262
57,164,view,1735334611
57,101,view,1701817670
57,139,view,1724420063
57,126,view,1730009914
57,50,purchase,1729152318
57,15,view,1735127775
57,80,view,1745894661
57,197,cart,1719840319
57,3,view,1722225747
57,148,purchase,1702667699
57,130,view,1732472411
57,26,view,1735323580
57,200,view,1736961874
57,30,view,1738093525
57,148,purchase,1713008864
57,37,view,1717461675
57,40,purchase,1737592244
57,194,view,1708243881
57,120,cart,1718891541
57,114,view,1720150227
58,17,view,1744233664
58,104,purchase,1719667058
58,49,view,1728842763
58,180,view,1734920531
58,81,view,1740055513
58,138,view,1745149793
58,166,purchase,1738983693
58,195,view,1725215941
58,21,view,1741374118
58,59,view,1735963252
58,83,view,1720328503
58,174,view,1739398144
58,144,view,1708314095
58,166,view,1729547955
58,12,view,1700733717
58,49,cart,1749351644
58,161,view,1736909361
58,193,cart,1723019946
58,129,view,1708310502
58,172,purchase,1742709475
58,180,view,1700866186
58,44,view,1703648262
58,163,view,1746487451
58,193,purchase,1709656793
58,153,view,1735083355
58,30,view,1740774831
58,140,cart,1749874630
58,93,cart,1738109709
58,25,view,1742887839
58,85,view,1716703367
58,71,cart,1731829096
58,66,cart,1707399521
58,158,view,1713735369
58,19,cart,1747172545
58,155,view,1732911674
58,2,view,1744305551
58,87,view,1743662216
58,167,view,1740859319
58,126,purchase,1738966271
58,27,view,1721730675
58,185,view,1723387971
58,139,view,1703038192
58,147,view,1702390881
58,168,view,1708284128
58,92,cart,1712851227
58,69,view,1745710939
58,18,view,1733946402
58,76,cart,1728224656
58,28,view,1709809564
58,8,cart,1745897782
58,176,view,1741594278
